cv_rmse,aic,aicc,bic,rss,r_squared,n_predictors,feature_indices,features
0.6940024136083803,-43.28399231460077,-43.05322308383154,-39.26932594413583,23.28068935881834,0.7387272351507808,2,"(1, 14)","['Gross national expenditure (current LCU)', 'Net domestic credit (current LCU)']"
0.684593403013597,-44.072186079834445,-43.60159784454033,-38.05018652413703,22.129903688232055,0.7516421857894333,3,"(9, 13, 14)","['GDP: linked series (current LCU)', 'Final consumption expenditure (current LCU)', 'Net domestic credit (current LCU)']"
0.7041441835718548,-41.196009057110885,-40.96523982634165,-37.18134268664594,24.181492455620965,0.7286177700890337,2,"(6, 14)","['Imports of goods and services (constant LCU)', 'Net domestic credit (current LCU)']"
0.7031385396264284,-41.08847448986396,-40.85770525909473,-37.07380811939902,24.22881772923616,0.7280866515772872,2,"(8, 14)","['GDP (current LCU)', 'Net domestic credit (current LCU)']"
0.6887909010825566,-42.92525512378125,-42.45466688848713,-36.903255568083836,22.5962303133847,0.7464087305081666,3,"(1, 7, 14)","['Gross national expenditure (current LCU)', 'Exports of goods and services (constant LCU)', 'Net domestic credit (current LCU)']"
0.6888671749490546,-42.915722542950995,-42.44513430765688,-36.89372298725358,22.600147023558524,0.7463647743486022,3,"(1, 10, 14)","['Gross national expenditure (current LCU)', 'Gross domestic income (constant LCU)', 'Net domestic credit (current LCU)']"
0.6918848457242461,-42.85800621626075,-42.38741798096663,-36.836006660563335,22.623875789334768,0.7460984729455266,3,"(6, 13, 14)","['Imports of goods and services (constant LCU)', 'Final consumption expenditure (current LCU)', 'Net domestic credit (current LCU)']"
0.6888581430421301,-42.77214054958611,-42.301552314291996,-36.7501409938887,22.659223632345576,0.7457017738387026,3,"(1, 5, 14)","['Gross national expenditure (current LCU)', 'GNI (current LCU)', 'Net domestic credit (current LCU)']"
0.691538186017917,-42.74837076969037,-42.27778253439625,-36.726371213992955,22.669018562557067,0.7455918480345987,3,"(8, 13, 14)","['GDP (current LCU)', 'Final consumption expenditure (current LCU)', 'Net domestic credit (current LCU)']"
0.6891957189833818,-42.7231929127564,-42.25260467746229,-36.70119335705899,22.679398343767158,0.7454753586088136,3,"(1, 2, 14)","['Gross national expenditure (current LCU)', 'Exports of goods and services (current LCU)', 'Net domestic credit (current LCU)']"
0.691672250119454,-42.403351476370396,-41.93276324107628,-36.381351920672984,22.81167004971336,0.743990909682442,3,"(1, 11, 14)","['Gross national expenditure (current LCU)', 'Imports of goods and services (current LCU)', 'Net domestic credit (current LCU)']"
0.6972631908784257,-40.96009929158037,-40.489511056286254,-34.93809973588296,23.418192981186802,0.7371840698673446,3,"(8, 10, 14)","['GDP (current LCU)', 'Gross domestic income (constant LCU)', 'Net domestic credit (current LCU)']"
0.7019965906704015,-40.87907970682695,-40.408491471532834,-34.85708015112954,23.452715352491445,0.7367966348021325,3,"(6, 11, 14)","['Imports of goods and services (constant LCU)', 'Imports of goods and services (current LCU)', 'Net domestic credit (current LCU)']"
