cv_rmse,aic,aicc,bic,rss,r_squared,n_predictors,feature_indices,features
0.2856789650913173,-137.8362529418103,-136.0862529418103,-125.79225383041548,3.607581766839346,0.6796887589268492,6,"(1, 3, 7, 8, 9, 12)","['Gross national expenditure (constant LCU)', 'Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)']"
0.2991115359270068,-134.66535299253573,-133.44086319661736,-124.62868706637337,3.963208957478935,0.6481132066163817,5,"(3, 7, 8, 9, 12)","['Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)']"
0.37721423045987834,-142.63805510009092,-138.63805510009092,-124.57205643299869,2.964301059544277,0.7368045930310395,9,"(0, 1, 3, 4, 6, 7, 9, 10, 12)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Net domestic credit (current LCU)', 'GNI (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'GDP: linked series (current LCU)']"
0.38072888435817415,-143.92853077833357,-138.92853077833357,-123.85519892600885,2.792157079289924,0.7520889734061107,10,"(0, 1, 2, 4, 6, 7, 9, 10, 11, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GNI (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'Gross domestic income (constant LCU)', 'GDP (current LCU)']"
0.37436781194044916,-137.2679882786089,-134.88500955520465,-123.2166559819816,3.5148826022216157,0.6879193650181876,7,"(0, 1, 2, 7, 8, 9, 12)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)']"
0.39747842485783436,-141.2366379678633,-137.2366379678633,-123.17063930077106,3.0408028800156375,0.730012122439027,9,"(0, 1, 2, 3, 4, 6, 7, 9, 12)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'Net domestic credit (current LCU)', 'GNI (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)']"
0.5857788580322943,-133.127257941324,-131.90276814540562,-123.09059201516163,4.075605825516545,0.6381336738931624,5,"(3, 7, 8, 9, 13)","['Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'Gross national expenditure (current LCU)']"
0.6921676185523568,-135.78760769791774,-133.40462897451349,-121.73627540129044,3.610773936392044,0.6794053314518189,7,"(0, 1, 3, 7, 8, 9, 13)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'Gross national expenditure (current LCU)']"
0.5161959452378945,-141.3210202828666,-136.3210202828666,-121.2476884305419,2.927719304470165,0.7400526267904208,10,"(0, 1, 2, 4, 6, 7, 8, 9, 10, 12)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GNI (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'GDP: linked series (current LCU)']"
0.6202848048973301,-132.73953308298815,-130.98953308298815,-120.69553397159332,3.9578672660092327,0.6485874866007795,6,"(3, 7, 8, 9, 12, 13)","['Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)', 'Gross national expenditure (current LCU)']"
0.37396864196303387,-136.2458681460969,-133.11543336348822,-120.18720266423713,3.452941552458741,0.6934190087699363,8,"(0, 1, 2, 4, 7, 8, 9, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GNI (current LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'GDP (current LCU)']"
0.31642891597913503,-130.18150232896124,-128.95701253304287,-120.14483640279889,4.299843374207319,0.6182239914081913,5,"(1, 3, 7, 9, 11)","['Gross national expenditure (constant LCU)', 'Net domestic credit (current LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)']"
0.5127921842713613,-138.13353990226963,-134.13353990226963,-120.0675412351774,3.2172969504893745,0.7143415047207696,9,"(0, 1, 4, 5, 6, 7, 9, 11, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'GNI (current LCU)', 'Exports of goods and services (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)', 'GDP (current LCU)']"
0.5978075972217728,-142.1432286328071,-136.00369374908618,-120.06256359524993,2.781278868194677,0.7530548318458563,11,"(0, 1, 2, 3, 4, 6, 7, 9, 11, 13, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'Net domestic credit (current LCU)', 'GNI (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)', 'Gross national expenditure (current LCU)', 'GDP (current LCU)']"
0.4198517433163021,-133.98409326370086,-131.6011145402966,-119.93276096707356,3.731138099818362,0.6687183956982897,7,"(0, 3, 4, 5, 7, 9, 11)","['GNI: linked series (current LCU)', 'Net domestic credit (current LCU)', 'GNI (current LCU)', 'Exports of goods and services (current LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)']"
0.4175419903590033,-141.94398501085936,-135.80445012713844,-119.86331997330218,2.7913726323271018,0.7521586231594516,11,"(0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GNI (current LCU)', 'Exports of goods and services (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'Gross domestic income (constant LCU)', 'GDP (current LCU)']"
0.5836502190012587,-141.9026473180805,-135.76311243435958,-119.82198228052333,2.7934714010180155,0.7519722769454056,11,"(0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 14)","['GNI: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'Net domestic credit (current LCU)', 'GNI (current LCU)', 'Exports of goods and services (current LCU)', 'GDP (constant LCU)', 'GNI (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)', 'GDP (current LCU)']"
